accepted,accepted_attempt,bifurcation_angle_deg,ellipsoid_a_mm,ellipsoid_b_mm,ellipsoid_c_mm,lad_backward_progress_ratio,lad_descending_segment_fraction,lad_inferior_displacement_mm,lad_length_mm,lad_max_resampled_turn_angle_deg,lad_obliquity_rad,lad_self_clearance_mm,lad_terminal_progress_fraction,lad_tortuosity,lcx_backward_progress_ratio,lcx_inferior_displacement_mm,lcx_length_mm,lcx_max_resampled_turn_angle_deg,lcx_obliquity_rad,lcx_self_clearance_mm,lcx_terminal_progress_fraction,lcx_to_lad_inferior_displacement_ratio,lcx_tortuosity,lmca_backward_progress_ratio,lmca_length_mm,lmca_max_resampled_turn_angle_deg,lmca_obliquity_rad,lmca_self_clearance_mm,lmca_terminal_progress_fraction,lmca_tortuosity,pair_lad_to_lcx_mm,pair_lmca_to_lad_mm,pair_lmca_to_lcx_mm,pca_baseline_case_id,pca_innovation_l2,pca_innovation_scale,seed,source_case_id,topology_lmca_lad_mm,topology_lmca_lcx_mm,trajectory_case_id,tree_directory,tree_id,vtk_path
True,1,58.85981870270923,52.07637577337427,36.042159988782885,49.277479996554845,0.007398043392273678,0.7468354430379747,61.07382661078579,143.51983787511665,38.786932915844886,-3.9426956311269077,12.157748252028835,1.0,1.454461581442121,-0.0,36.29025317473142,95.22012965262118,52.574141989840044,1.4354862607456047,7.672755516838873,1.0,0.594203035712887,1.2960465894989492,-0.0,7.49465461737725,5.527201423148593,0.20547060980495996,2.945375865913941,1.0,1.0196952018302952,8.85979867498166,10.627561731064201,8.766398411751053,49.label,3.655238457147747,0.04,20270912,49.label,0.0,0.0,49.label,tree_0011,tree_0011,tree_0011/vtk/synthetic_tree.vtm
True,1,70.4349846990114,46.73121076078569,32.670737533435414,56.357707835922824,0.01077177134538771,0.8354430379746836,66.05873908402793,127.86894358825398,26.978235124432103,1.8862263886950683,11.952490253052426,1.0,1.3631624342358541,-0.0,6.066169136561096,80.88844832568637,37.362222434693635,1.3906668305773362,6.621132166680308,1.0,0.09182992622436854,1.242441417056882,-0.0,5.790389224865611,4.646193230721476,0.08457565901941742,2.9257267796921824,1.0,1.029375598456173,9.504555641616768,9.937010163347239,6.9271189063348775,53.label,1.1744288024549077,0.04,20271921,53.label,0.0,0.0,53.label,tree_0012,tree_0012,tree_0012/vtk/synthetic_tree.vtm
True,1,119.98540022334771,58.60217425378444,33.44513873681775,55.88268133836611,0.0010694782334546799,0.7974683544303798,68.02983193892436,142.70939456245995,39.867330867130214,1.6288733399086879,12.572114154491137,1.0,1.543216154958129,-0.0,4.007182407053824,46.87470129616932,28.154551741228648,0.9461324715473268,4.134856982997597,1.0,0.05890331186840769,1.1650453804899001,-0.0,8.41696145935877,1.7037544062562828,0.0669009130009146,2.996195489182149,1.0,1.0093617228306357,14.40214373805218,12.92757317406987,3.790335998299715,55.label,2.7118397746189413,0.04,20272930,55.label,0.0,0.0,55.label,tree_0013,tree_0013,tree_0013/vtk/synthetic_tree.vtm
True,1,102.85148547408032,58.86861204518299,30.414903358308393,58.17564799844097,0.08170827530510773,0.810126582278481,65.01209820406632,149.09098728538237,27.725675585742263,1.5479330228594537,13.007909714158032,1.0,1.7646324691574518,-0.0,27.761097093975685,61.41845135528643,7.10683242182263,1.0284006280147286,6.097656654088367,1.0,0.4270143228855104,1.139657088412021,-0.0,8.049130675504921,5.139121431673129,0.21554561690749616,2.8743228223957034,1.0,1.0279804181135734,13.928411849689537,12.846706210320303,5.7285581651840385,56.label,3.6042063483120272,0.04,20273939,56.label,0.0,0.0,56.label,tree_0014,tree_0014,tree_0014/vtk/synthetic_tree.vtm
True,1,60.54402061538845,59.76369110482636,30.257080177581052,48.56092732696903,0.04362972416095995,0.7215189873417721,54.64145653272379,135.790806681079,18.001384405292892,-3.7991601949877167,13.329517734595136,1.0,1.5855636892063794,-0.0,24.4300175586084,65.22572581062772,24.860975106756122,1.0953132314306306,6.045530507134397,1.0,0.447096748674291,1.2465505796350984,-0.0,6.616934198114688,8.782236195404666,0.22541394194886405,2.820674127219465,1.0,1.0482898230414055,9.01302447326463,10.162722011947332,5.498176413967837,58.label,4.243338549908857,0.04,20274948,58.label,0.0,0.0,58.label,tree_0015,tree_0015,tree_0015/vtk/synthetic_tree.vtm
True,1,112.5272532011153,54.2265822603084,29.067742381976192,137.0555489067242,-0.0,1.0,76.96954005269018,117.77957612259367,16.29345038489069,-3.6241384042573666,11.371829907065951,1.0,1.2426771263194796,-0.0,27.979482873941894,102.09141160731414,24.52607114699362,1.3265142205569846,9.486122777747152,1.0,0.3635137075626058,1.4615680716855828,-0.0,6.681321207680086,7.009071620278478,0.22783238181267185,2.9124271361992404,1.0,1.0200040088666154,14.24430138419474,9.752424966265139,8.35292827983008,61.label,1.8898763753557768,0.04,20275957,61.label,0.0,0.0,61.label,tree_0016,tree_0016,tree_0016/vtk/synthetic_tree.vtm
True,1,102.78522011500797,49.0724479702214,32.415965400222746,52.60248490987272,0.006088772816053349,0.810126582278481,57.70076658255373,120.15178703852942,16.616756233394778,2.617387133848803,11.608027543217034,1.0,1.2647203791654884,-0.0,14.105587019844643,81.67119226955643,19.568378035068207,1.4729171035363393,7.8825269266818845,1.0,0.24446099861885673,1.229950286274958,-0.0,6.751943539244293,7.116549698365345,0.16692753692892895,2.931823407515435,1.0,1.0463109567661133,12.428367044856445,9.786587291544969,6.98390054248398,63.label,2.9227735305260163,0.04,20276966,63.label,0.0,0.0,63.label,tree_0017,tree_0017,tree_0017/vtk/synthetic_tree.vtm
True,1,92.60887915653029,55.042582310531614,35.7164154816716,83.26855185824729,-0.0,1.0,64.79967279662019,83.29353832725951,23.688313152598923,0.7484226340447347,7.660942283428179,1.0,1.1133321477617109,-0.0,26.16993219177062,49.642931558058514,16.747257043488997,0.5202283631040979,4.734241974939548,1.0,0.4038590175278723,1.175062221490437,-0.0,37.424509896922686,7.459517348579728,0.41916283433647217,3.7542678890563237,1.0,1.0971597669932067,6.611277594168249,8.95791517157239,6.01363888036775,72.label,2.0661281329605106,0.04,20277975,72.label,0.0,0.0,72.label,tree_0018,tree_0018,tree_0018/vtk/synthetic_tree.vtm
True,6,84.13079711973519,63.826916098753415,36.67614869084274,54.27715242216903,0.06391430583926837,0.7341772151898734,61.48657208766469,187.3796617334436,18.243107977505698,-4.189660825402161,17.65984331082337,1.0,1.8063221999450982,0.0006377357649420614,18.726239767552524,114.08940705394039,28.037988064929586,1.6286023588104896,10.224981651881777,1.0,0.304558200786564,1.3281496287245464,-0.0,7.458992795547947,3.317724449672919,0.1743065303785004,2.9739616535562425,1.0,1.0199416725257604,17.389408724579496,15.115175998762416,10.727520073999159,76.label,3.9599987518596627,0.04,20278984,76.label,0.0,0.0,76.label,tree_0019,tree_0019,tree_0019/vtk/synthetic_tree.vtm
True,1,83.03161296808824,48.55761955906487,33.02681259941799,108.631735573673,-0.0,1.0,67.04617860357604,83.89122992891109,21.11885798982073,0.018013859926121673,7.768359460482846,1.0,1.194751574543733,-0.0,20.66163541884744,67.60073431760664,7.73902584474992,1.1667852247126578,6.677901289903681,1.0,0.3081702171426279,1.1458592103069853,-0.0,8.733908533308188,7.066165597768432,0.2130084888905636,2.9090359209316414,1.0,1.022001112952614,7.731146696205475,6.913063136276729,5.966291578209753,82.label,3.226160486436067,0.04,20279993,82.label,0.0,0.0,82.label,tree_0020,tree_0020,tree_0020/vtk/synthetic_tree.vtm
True,1,88.75938657747375,60.23888812615102,33.82087189034538,192.37614120304875,-0.0,1.0,80.2641686811804,105.86901789575514,18.531407494164693,1.0862317011416736,10.01129192391824,1.0,1.1746392713732523,-0.0,17.279298167512138,63.42253295378244,26.845216831234453,1.123674391790773,5.936713351501699,1.0,0.2152803480236335,1.1684792464078737,-0.0,6.372044801420086,6.6042199026510815,0.11463292068957708,2.8550371996640846,1.0,1.0394548362709533,9.60699184686199,8.798174220701867,5.754549629479392,86.label,1.8587457273917805,0.04,20281002,86.label,0.0,0.0,86.label,tree_0021,tree_0021,tree_0021/vtk/synthetic_tree.vtm
True,1,99.56319341416624,51.55337765558437,31.416572821935567,47.428654027653174,0.03301557507553066,0.7215189873417721,57.948050284722505,143.08583242480307,21.10717154684749,1.8150833815811418,13.640286072320336,1.0,1.6204002111156666,-0.0,34.48462661570899,107.34557352173103,16.923453401920316,1.2119704739209318,10.32151912064053,1.0,0.5950955458599883,1.4966038386377596,-0.0,19.36295628886332,4.013801723182689,0.47212970896740025,3.00839062322384,1.0,1.0253174459134498,15.663090523778857,13.12004955460428,9.207716258642968,91.label,0.9654669884217246,0.04,20282011,91.label,0.0,0.0,91.label,tree_0022,tree_0022,tree_0022/vtk/synthetic_tree.vtm
True,2,73.69755329519417,46.330031750336715,38.498153679641426,96.32389234664238,-0.0,1.0,79.43200924632464,95.54392090376224,24.738072133961218,0.781510812138348,8.70067575405397,1.0,1.097784284636471,-0.0,32.20068164291066,108.25021541504066,8.65076547713567,1.3044930118220142,10.72615700989652,1.0,0.40538671938983595,1.3135672920454362,-0.0,8.441091892393954,5.287057665945069,0.30576808613125,2.999431020877105,1.0,1.011889888641337,10.325530954404252,8.084485058779023,9.377398876324378,94.label,1.8097451332289594,0.04,20283020,94.label,0.0,0.0,94.label,tree_0023,tree_0023,tree_0023/vtk/synthetic_tree.vtm
True,1,126.25042483260818,59.783669837900476,32.005464413313966,63.52519595543059,0.009002073544501464,0.9113924050632911,82.84267186432236,141.42510935296787,10.973307271189112,-3.989012731202288,13.733083151619839,1.0,1.2968560920129448,-0.0,25.679878155953254,100.70815021625813,10.340274673788613,1.428304736083673,9.882547241222076,1.0,0.3099837025779554,1.312776858737226,-0.0,7.02679978929802,3.813582273556247,0.13928653565893476,2.969566908111576,1.0,1.0144776026211204,16.223759898640598,11.737903424563122,7.53357688837907,102.label,1.474071910374412,0.04,20284029,102.label,0.0,0.0,102.label,tree_0024,tree_0024,tree_0024/vtk/synthetic_tree.vtm
True,1,66.89446395562794,57.299117028740824,37.564566647278,41.25852637979287,-0.0,1.0,85.9341151012984,105.51869886102556,26.3927322451542,0.8700296377453488,9.612009145667237,1.0,1.1150054568756333,-0.0,46.295113618608525,96.97078532082696,20.227359299038923,1.2680245346262526,9.219040965303346,1.0,0.5387279960238869,1.202496658415265,-0.0,5.139073499412746,6.724016030888937,0.09808683721595489,2.8607413566199518,1.0,1.0331018788040982,9.026098649357076,8.644379691478317,8.586359245993338,107.label,2.3914717492627915,0.04,20285038,107.label,0.0,0.0,107.label,tree_0025,tree_0025,tree_0025/vtk/synthetic_tree.vtm
True,1,72.26836933758771,62.93365622987147,37.55009124127258,111.69465591267816,-0.0,0.7341772151898734,42.271886068140546,111.02886293880509,28.84320101633695,1.1595450169361288,10.081658865479918,1.0,1.2838240263229728,-0.0,16.547077844303633,71.769433594393,20.01135270172195,0.7353868243913861,6.857020640512699,1.0,0.39144403960661756,1.1274957009414786,-0.0,39.71551627028367,3.71539444092878,0.8315780787894617,3.968107473951327,1.0,1.0821500016071148,8.056310470593727,12.453754584331794,7.833313144565976,113.label,3.086649850453019,0.04,20286047,113.label,0.0,0.0,113.label,tree_0026,tree_0026,tree_0026/vtk/synthetic_tree.vtm
True,1,86.88465549669353,49.25369462766261,38.798479377100634,77.20857540346466,-0.0,1.0,73.62045533902057,105.27081374377629,17.322925756396195,0.9962271565327456,10.122850627228344,1.0,1.235604672424941,-0.0,32.61626037708199,125.1240818407195,22.079655043039107,1.2920159026996099,11.621402839763666,0.9491525423728814,0.4430325814596614,1.5361681278012094,-0.0,10.10787502753663,4.702635605852768,0.32396570978277445,2.9828497173536013,1.0,1.0158192302449405,12.950015028601465,8.465802546595247,10.88323267382341,118.label,1.6855228965082165,0.04,20287056,118.label,0.0,0.0,118.label,tree_0027,tree_0027,tree_0027/vtk/synthetic_tree.vtm
True,1,76.95788238985912,52.632682532226006,36.66350384069095,52.162393167480076,-0.0,0.8227848101265823,66.1053999679847,122.28112240203666,18.897812856988754,1.210029000078173,11.69995621862677,1.0,1.2792548683309595,-0.0,20.869177868354072,42.55020299407451,15.625867535161996,0.5929774390255614,4.096108362282116,1.0,0.3156955086643627,1.0642295060962632,-0.0,24.76090315417137,1.712363916253937,0.3874670708279751,3.000748515799462,1.0,1.0397487403059074,8.79752107171662,11.335835649050084,4.431714875791364,121.label,1.3990503651258301,0.04,20288065,121.label,0.0,0.0,121.label,tree_0028,tree_0028,tree_0028/vtk/synthetic_tree.vtm
True,1,58.914762713195216,45.06449873396673,35.82673145457247,57.21307384989342,0.05354652819921653,0.8227848101265823,47.140728287246056,150.35872422229693,18.60732020670829,-3.7545256887261185,14.163951912238959,1.0,1.5175628586907297,-0.0,1.3320549882916524,99.86749339897767,14.159430308972867,1.754647630432893,9.671885583325595,1.0,0.028256987889006383,1.3966909233392446,-0.0,6.291280690835093,2.7765985478662047,0.11426236518128557,2.987433685757849,1.0,1.0093203230586876,9.967391433275793,11.642499059491621,8.72752371175575,122.label,0.9732661411224002,0.04,20289074,122.label,0.0,0.0,122.label,tree_0029,tree_0029,tree_0029/vtk/synthetic_tree.vtm
True,1,72.55554500718416,61.440104292229606,31.030547725700625,45.669230554363786,0.048248876485097326,0.7088607594936709,65.37375856807981,163.58298503336283,29.25039554719628,1.4716993936298588,15.000565449610773,1.0,1.8146967875796427,-0.0,35.43847058294579,80.13035367961868,73.51963309765377,0.9466629784580685,5.893014111153473,1.0,0.5420901499191055,1.316620484933256,-0.0,10.684710508336234,7.15848947146886,0.3847877535754274,2.890531699848183,1.0,1.0461773267386372,13.501572782064747,14.569231608233435,7.538992198525854,125.label,2.051159088065531,0.04,20290083,125.label,0.0,0.0,125.label,tree_0030,tree_0030,tree_0030/vtk/synthetic_tree.vtm
True,1,112.05901823700948,51.44467237839089,33.59665528368685,44.03440758006227,0.023123673641344798,0.569620253164557,43.95859203264969,145.8370616166018,23.514951816358423,1.7619046915271017,13.631038670317993,0.9322033898305084,1.5767093350367596,-0.0,-14.198015580674474,59.35765245906817,29.808901294959384,-0.9597179777120987,5.384186408366876,1.0,-0.3229861313603738,1.1809778388786059,-0.0,27.149211332922533,6.161069434460384,-0.03742960681011038,2.990324008021128,1.0,1.139394337260006,15.012957729552307,14.859911122416134,6.070679241104324,126.label,2.624774543116685,0.04,20291092,126.label,0.0,0.0,126.label,tree_0031,tree_0031,tree_0031/vtk/synthetic_tree.vtm
True,1,108.39541714214958,57.97728682658865,36.10908172626179,121.2189259166755,-0.0,1.0,66.81430830477585,99.87604657757136,20.972076270627007,-2.5706730317438646,9.49003776604167,1.0,1.1968722055076155,-0.0,-31.098345214271703,73.22407123992923,25.204682464954256,1.0550409449781968,6.817748484560847,1.0,-0.46544439362322654,1.2371397910541488,-0.0,13.946186102247466,2.2807804783391243,0.3040929211319202,3.0122231814363114,1.0,1.0344284445722007,11.006553751435847,8.88668622961118,6.162208530644441,133.label,3.063170726520038,0.04,20292101,133.label,0.0,0.0,133.label,tree_0032,tree_0032,tree_0032/vtk/synthetic_tree.vtm
True,1,89.34741646447297,46.97731589624435,28.145727706491726,95.98954293299832,-0.0,0.7848101265822784,35.14035071332363,76.9746382555673,8.941793715571507,1.82597925872401,7.615665151291089,1.0,1.1546003027060463,-0.0,-1.6968907980028707,42.74035462120165,19.397698954707,0.5402230353168083,4.035930013282788,1.0,-0.04828895453679939,1.2500890774165214,-0.0,29.33433528567183,9.597288960105026,1.4127712454769568,2.9629858901823316,1.0,1.175196951726071,6.686922839492136,8.204555650183671,5.560872095713658,134.label,1.8090284732414008,0.04,20293110,134.label,0.0,0.0,134.label,tree_0033,tree_0033,tree_0033/vtk/synthetic_tree.vtm
True,1,104.1259214076436,54.727949553556705,28.73617321126218,87.32266048680593,0.05006552484056908,0.810126582278481,63.71095265611954,131.2660202386128,17.037682888514556,1.442981083138271,12.58727473879051,1.0,1.6286838159063173,-0.0,27.443318094042773,84.50379238156566,13.914546863077655,1.1244297409056299,8.148599598227431,1.0,0.4307472569460441,1.3466034685996653,-0.0,9.866555585553543,3.0004392477296946,0.2556228212587013,2.9979094428452826,1.0,1.007687985634526,13.639236043858713,11.55238759935171,6.3961727781381486,137.label,1.765999642651648,0.04,20294119,137.label,0.0,0.0,137.label,tree_0034,tree_0034,tree_0034/vtk/synthetic_tree.vtm
True,1,65.44832847491793,49.24631683521497,39.61425748050298,47.81692347991097,0.010983685810499173,0.7215189873417721,48.791466083489155,133.94704020993277,22.54619134616171,1.8368848834449554,12.977693824706812,1.0,1.521771967885108,-0.0,-14.283903681431946,46.7958533174404,40.56385292945615,0.6974675991247618,3.997805617005305,1.0,-0.2927541397708802,1.1663786602402695,-0.0,19.727281448081424,1.3112355147654415,0.3789598252079908,3.001439768407722,1.0,1.0099825300892906,9.621281538559424,11.781365743382908,5.5296203244859505,141.label,1.92468768975899,0.04,20295128,141.label,0.0,0.0,141.label,tree_0035,tree_0035,tree_0035/vtk/synthetic_tree.vtm
True,3,79.2932767419653,60.509112509322854,44.632452211805386,29.531037334024052,0.12056499621797354,0.620253164556962,16.73343713829147,157.26811995752334,33.89642665874345,3.0545451355113924,13.298715726525847,1.0,1.9050509969058491,-0.0,-2.3206833279382835,129.3874986230484,34.49262858525559,-2.4876607855094726,11.288640158293623,0.9491525423728814,-0.13868539432510346,1.565986494223442,-0.0,7.242604214038636,3.7731974492027023,-0.20126021510545936,2.9610839929277515,1.0,1.015714833541265,15.176456689838261,11.86010025267559,12.069241568376817,143.label,3.3003731671733503,0.04,20296137,143.label,0.0,0.0,143.label,tree_0036,tree_0036,tree_0036/vtk/synthetic_tree.vtm
True,1,74.04793473374737,49.487251902342855,29.896715834000947,139.62371016574653,-0.0,0.9873417721518988,77.28239219243822,111.94827336655715,17.512324990574484,1.8430719425118758,10.767225453722832,1.0,1.237279413975514,-0.0,15.752755827379064,53.20995320019183,4.958376278946905,1.0384545293162912,5.309942970728458,1.0,0.20383369847239807,1.04084739487428,-0.0,6.024812419652168,7.335839190928461,0.15323919793348004,2.9053695818685785,1.0,1.0429871018438839,8.87970183471919,9.60290094627696,4.581284557314454,146.label,3.332923017052927,0.04,20297146,146.label,0.0,0.0,146.label,tree_0037,tree_0037,tree_0037/vtk/synthetic_tree.vtm
True,2,89.97006477904276,56.793471664817886,51.347684004841696,102.28847297518114,-0.0,0.9367088607594937,51.13702882126534,127.63577145743851,18.41850926702291,-1.8304147253208893,12.2643867568019,1.0,1.366199846447644,-0.0,14.957927027453302,86.78222819314341,32.6005889338379,-1.3073548329460314,7.927192422965504,1.0,0.29250676803563225,1.1553521467467716,-0.0,72.65462803130522,9.343730537100956,-1.512543081915846,7.268596080409164,1.0,1.2118499357356898,13.450473019555577,17.539749551662958,12.954928343947476,150.label,3.6352269116594407,0.04,20298155,150.label,0.0,0.0,150.label,tree_0038,tree_0038,tree_0038/vtk/synthetic_tree.vtm
True,1,57.35515967827789,49.63734740017487,37.33560384338574,61.56107633461811,0.10903798387920766,0.810126582278481,69.83004411780115,158.4315204375352,14.83835869694828,-4.320389730322063,15.22186508409871,1.0,1.6456543427716182,-0.0,24.4599977629522,106.03168316411079,38.034791702641094,1.5172745204912503,9.016630172101577,1.0,0.35027899626826714,1.4881424449230025,-0.0,13.065146393232228,1.888302994224222,-0.023619097623148403,2.995155404505128,1.0,1.019756125182421,11.362855654146523,13.49175484471757,9.896706854350702,153.label,2.712585088161141,0.04,20299164,153.label,0.0,0.0,153.label,tree_0039,tree_0039,tree_0039/vtk/synthetic_tree.vtm
True,1,83.02584234739184,48.92198004001086,38.453746306084426,18.983225846772974,-0.0,1.0,43.267049378249624,58.851709061961074,35.61331437419827,0.4522192527002641,5.087737504214604,1.0,1.246159652127722,-0.0,27.875489851705545,49.35074503266366,28.35670738586835,0.5098032850613299,4.557457955489918,1.0,0.6442660235046805,1.2475430402851695,-0.0,40.712822659708294,7.028255274649738,0.43424740012091895,4.049848989652091,1.0,1.2479134693654874,5.433509788577273,7.603381955876113,6.2054238453731125,155.label,3.7367240222131137,0.04,20300173,155.label,0.0,0.0,155.label,tree_0040,tree_0040,tree_0040/vtk/synthetic_tree.vtm
