accepted,accepted_attempt,bifurcation_angle_deg,ellipsoid_a_mm,ellipsoid_b_mm,ellipsoid_c_mm,lad_backward_progress_ratio,lad_descending_segment_fraction,lad_inferior_displacement_mm,lad_length_mm,lad_max_resampled_turn_angle_deg,lad_obliquity_rad,lad_self_clearance_mm,lad_terminal_progress_fraction,lad_tortuosity,lcx_backward_progress_ratio,lcx_inferior_displacement_mm,lcx_length_mm,lcx_max_resampled_turn_angle_deg,lcx_obliquity_rad,lcx_self_clearance_mm,lcx_terminal_progress_fraction,lcx_to_lad_inferior_displacement_ratio,lcx_tortuosity,lmca_backward_progress_ratio,lmca_length_mm,lmca_max_resampled_turn_angle_deg,lmca_obliquity_rad,lmca_self_clearance_mm,lmca_terminal_progress_fraction,lmca_tortuosity,pair_lad_to_lcx_mm,pair_lmca_to_lad_mm,pair_lmca_to_lcx_mm,pca_baseline_case_id,pca_innovation_l2,pca_innovation_scale,seed,source_case_id,topology_lmca_lad_mm,topology_lmca_lcx_mm,trajectory_case_id,tree_directory,tree_id,vtk_path
True,3,125.89944806574566,59.783669837900476,32.005464413313966,63.52519595543059,0.010793242768045002,0.9113924050632911,82.84267186432236,141.56759170998987,14.386352241570322,-3.989012731202288,13.68014733002926,1.0,1.298162642975173,-0.0,25.679878155953254,100.11278916605656,9.771487060419926,1.428304736083673,9.78243799849888,1.0,0.3099837025779554,1.3050160547941512,-0.0,7.0298188098120775,3.7245225685541965,0.13928653565893476,2.9715562381798075,1.0,1.0149134665684654,16.11113779554447,11.831590460056836,7.383311037301847,102.label,8.991169701024482,0.08,20274943,102.label,0.0,0.0,102.label,C:\Internship\vessel_tree_generator\outputs\lca_ssm\person2_population_cohort\tree_0015,tree_0015,C:\Internship\vessel_tree_generator\outputs\lca_ssm\person2_population_cohort\tree_0015\vtk\synthetic_tree.vtm
True,2,71.32863577603548,62.93365622987147,37.55009124127258,111.69465591267816,-0.0,0.7341772151898734,42.271886068140546,111.27653343957763,24.111136748194895,1.1595450169361288,9.847853277915846,1.0,1.2866878342652235,-0.0,16.547077844303633,71.64212630795797,20.193036548167235,0.7353868243913861,6.822118362845881,1.0,0.39144403960661756,1.125495707198108,-0.0,39.73657742845459,3.6815357096041827,0.8315780787894617,3.973523679180698,1.0,1.0827238662949965,7.997169978046704,12.529254404259108,7.840892605676286,113.label,4.768675672885551,0.08,20275952,113.label,0.0,0.0,113.label,C:\Internship\vessel_tree_generator\outputs\lca_ssm\person2_population_cohort\tree_0016,tree_0016,C:\Internship\vessel_tree_generator\outputs\lca_ssm\person2_population_cohort\tree_0016\vtk\synthetic_tree.vtm
True,1,110.15753998564459,57.97728682658865,36.10908172626179,121.2189259166755,-0.0,1.0,66.81430830477585,97.86375732866662,22.121435571906858,-2.5706730317438646,9.549844082797815,1.0,1.172757784142476,-0.0,-31.098345214271703,72.9787947268477,26.02243180999644,1.0550409449781968,6.79594405358156,1.0,-0.46544439362322654,1.2329957803619556,-0.0,13.934099292534546,1.5908919995204127,0.3040929211319202,2.999843742187125,1.0,1.033531931383612,10.82412039902083,8.532474221304119,6.045777975397085,133.label,4.785524061775641,0.08,20276961,133.label,0.0,0.0,133.label,C:\Internship\vessel_tree_generator\outputs\lca_ssm\person2_population_cohort\tree_0017,tree_0017,C:\Internship\vessel_tree_generator\outputs\lca_ssm\person2_population_cohort\tree_0017\vtk\synthetic_tree.vtm
True,19,50.642049671849904,49.6527447333199,33.97276195641031,113.10477000298124,0.014342685884270484,0.8227848101265823,59.49388629827818,134.85327089017036,37.63537794385751,-4.005095227740179,11.40220909073849,1.0,1.4739372683792538,-0.0,-1.570456201416202,78.84513504099431,42.744410606937386,1.231730856624585,6.028180893578696,1.0,-0.02639693419156672,1.291221385052001,-0.0,14.173194003873846,2.9811760550531488,0.3239855910766802,3.0583767338328816,1.0,1.0249497976098862,9.223880122512782,12.614905116277736,7.412150963336519,189.label,5.2164390638546685,0.08,20277970,189.label,0.0,0.0,189.label,C:\Internship\vessel_tree_generator\outputs\lca_ssm\person2_population_cohort\tree_0018,tree_0018,C:\Internship\vessel_tree_generator\outputs\lca_ssm\person2_population_cohort\tree_0018\vtk\synthetic_tree.vtm
True,3,112.18457860590094,59.56030516067869,33.683228083776314,176.0288751547734,-0.0,1.0,82.11893116161399,127.89216353768067,27.317873501597994,-4.045403460336901,11.872247578455044,1.0,1.251895242637459,-0.0,25.78424167280557,101.91664879569358,22.774050231594906,1.2675357983053082,9.2682922885192,0.9830508474576272,0.31398657176943706,1.3822409970155691,-0.0,7.383517062069413,1.8803413533546587,0.25756005927329584,2.996306834333243,1.0,1.009933522661191,15.221684746445442,10.88309985049455,8.739212083890042,37.label,2.930646562529339,0.08,20278979,37.label,0.0,0.0,37.label,C:\Internship\vessel_tree_generator\outputs\lca_ssm\person2_population_cohort\tree_0019,tree_0019,C:\Internship\vessel_tree_generator\outputs\lca_ssm\person2_population_cohort\tree_0019\vtk\synthetic_tree.vtm
True,45,59.09190691362687,52.07637577337427,36.042159988782885,49.277479996554845,0.005107205456376846,0.7468354430379747,61.07382661078579,143.0716768759736,35.45875605354871,-3.9426956311269077,12.08527085839614,1.0,1.4499198193749043,-0.0,36.29025317473142,94.93520530327393,46.29174194741807,1.4354862607456047,7.6845558840681925,1.0,0.594203035712887,1.2921684680073708,-0.0,7.522481675851401,5.668739030992565,0.20547060980495996,2.9346451875625834,1.0,1.023481249280881,8.849054375604725,10.586953040693489,8.697279368429278,49.label,8.724682869278952,0.08,20279988,49.label,0.0,0.0,49.label,C:\Internship\vessel_tree_generator\outputs\lca_ssm\person2_population_cohort\tree_0020,tree_0020,C:\Internship\vessel_tree_generator\outputs\lca_ssm\person2_population_cohort\tree_0020\vtk\synthetic_tree.vtm
True,1,126.50431432228014,59.783669837900476,32.005464413313966,63.52519595543059,0.009653718224661576,0.9113924050632911,82.84267186432236,141.6555925716096,12.941098313241831,-3.989012731202288,13.6886524217054,1.0,1.2989696033092752,-0.0,25.679878155953254,100.39696048633724,9.763988916849456,1.428304736083673,9.843598333404996,1.0,0.3099837025779554,1.3087203580941342,-0.0,7.0297269755818,3.6667501215112663,0.13928653565893476,2.954941304064079,1.0,1.0149002082186385,16.23431601036818,11.831948943810653,7.464232476849466,102.label,5.085018406955609,0.08,20280997,102.label,0.0,0.0,102.label,C:\Internship\vessel_tree_generator\outputs\lca_ssm\person2_population_cohort\tree_0021,tree_0021,C:\Internship\vessel_tree_generator\outputs\lca_ssm\person2_population_cohort\tree_0021\vtk\synthetic_tree.vtm
True,2,70.62956597248323,62.93365622987147,37.55009124127258,111.69465591267816,-0.0,0.759493670886076,42.271886068140546,109.89743348394433,25.090281852230095,1.1595450169361288,9.872923984362616,1.0,1.2707413352119203,-0.0,16.547077844303633,71.86479643354255,19.858775465656617,0.7353868243913861,6.91229456067861,1.0,0.39144403960661756,1.128993848353068,-0.0,39.7266809873856,3.669078188451256,0.8315780787894617,3.973640599147893,1.0,1.0824542126501633,7.89995344260013,12.51060444870174,7.879228371588455,113.label,9.665050662910069,0.08,20282006,113.label,0.0,0.0,113.label,C:\Internship\vessel_tree_generator\outputs\lca_ssm\person2_population_cohort\tree_0022,tree_0022,C:\Internship\vessel_tree_generator\outputs\lca_ssm\person2_population_cohort\tree_0022\vtk\synthetic_tree.vtm
True,1,107.2992707475707,57.97728682658865,36.10908172626179,121.2189259166755,-0.0,1.0,66.81430830477585,100.22908894113147,17.97417183603421,-2.5706730317438646,9.51387625059438,1.0,1.2011029155406125,-0.0,-31.098345214271703,73.14625368006804,24.056895464585615,1.0550409449781968,6.833663044006769,1.0,-0.46544439362322654,1.2358250430741906,-0.0,13.920912757131388,1.5704678522996274,0.3040929211319202,2.9946090406207126,1.0,1.0325538484004668,10.997523924146801,8.857963365616424,6.2233191387407025,133.label,5.086258809980793,0.08,20283015,133.label,0.0,0.0,133.label,C:\Internship\vessel_tree_generator\outputs\lca_ssm\person2_population_cohort\tree_0023,tree_0023,C:\Internship\vessel_tree_generator\outputs\lca_ssm\person2_population_cohort\tree_0023\vtk\synthetic_tree.vtm
True,62,50.655022104950994,49.6527447333199,33.97276195641031,113.10477000298124,0.01602951426019043,0.8227848101265823,59.49388629827818,134.44660186609326,38.153254184503595,-4.005095227740179,11.533825386582865,1.0,1.4694924030339347,-0.0,-1.570456201416202,78.7537207375849,40.71171463125366,1.231730856624585,6.027129614845988,1.0,-0.02639693419156672,1.2897243224443904,-0.0,14.171996837546526,2.8354793904299305,0.3239855910766802,3.0621359770918404,1.0,1.024863223236844,9.247202098742653,12.637972424953604,7.451618005386051,189.label,6.591083892187186,0.08,20284024,189.label,0.0,0.0,189.label,C:\Internship\vessel_tree_generator\outputs\lca_ssm\person2_population_cohort\tree_0024,tree_0024,C:\Internship\vessel_tree_generator\outputs\lca_ssm\person2_population_cohort\tree_0024\vtk\synthetic_tree.vtm
True,4,112.94868478930164,59.56030516067869,33.683228083776314,176.0288751547734,-0.0,1.0,82.11893116161399,126.9175143721198,26.263157263444064,-4.045403460336901,11.860127378343241,1.0,1.242354715525751,-0.0,25.78424167280557,102.13704811455366,23.187802785896917,1.2675357983053082,9.301305683532824,0.9661016949152542,0.31398657176943706,1.3852301550956532,-0.0,7.383825819334617,1.8645500087061697,0.25756005927329584,2.99146147829533,1.0,1.0099757551514628,15.165349847746755,10.624658922438304,8.798692718168079,37.label,3.829759939385151,0.08,20285033,37.label,0.0,0.0,37.label,C:\Internship\vessel_tree_generator\outputs\lca_ssm\person2_population_cohort\tree_0025,tree_0025,C:\Internship\vessel_tree_generator\outputs\lca_ssm\person2_population_cohort\tree_0025\vtk\synthetic_tree.vtm
